Link,Source website,Website link,Title,Description,Author,Published date,Type,Image
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-019-0161-1,Springer Open,https://www.springeropen.com,Introduction to the special issue on FinTech,,"Kou, Gang",2019-03-12,Editorial,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-016-0049-2,Springer Open,https://www.springeropen.com,Overview of business innovations and research opportunities in blockchain and introduction to the special issue,"Blockchain has become a new frontier of venture capitals that has attracted the attention of banks, governments, and other business corporations. The recent blockchain related attempts included legal blockchains by Fadada.com and Microsoft and pork tracking blockchains by Walmart and IBM. Blockchain is poised to become the most exciting invention after the Internet; while the latter connects the world to enable new business models based on online business processes, the former will help resolve the trust issue more efficiently via network computing. In this paper, we give an overview on blockchain research and development as well as introduce the papers in this special issue. We show that while blockchain has enabled Bitcoin, the most successful digital currency, its widespread adoption in finance and other business sectors will lead to many business innovations as well as many research opportunities.","Zhao, J. Leon",2016-12-15,Editorial,https://s.net.vn/UfV5
https://educationaltechnologyjournal.springeropen.com/articles/10.1186/s41239-018-0109-y,Springer Open,https://www.springeropen.com,More than tools? Making sense of the ongoing digitizations of higher education,,"CastaÃ±eda, Linda",2018-05-14,Editorial,https://s.net.vn/UfV5
https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-021-00263-5,Springer Open,https://www.springeropen.com,Welcome to the new Journal of Cloud Computing by Springer,,"Rong, Chunming",2021-10-09,Editorial,https://s.net.vn/UfV5
https://journalofbigdata.springeropen.com/articles/10.1186/s40537-023-00701-y,Springer Open,https://www.springeropen.com,"Exploration of issues, challenges and latest developments in autonomous cars","Autonomous cars have achieved exceptional growth in the automotive industry in the last century in terms of reliability, safety and affordability. Due to significant advancements in computing, communication and other technologies, today we are in the era of autonomous cars. A number of prototype models of autonomous cars have been tested covering several miles of test drives. Many prominent car manufacturers have started investing huge resources in this technology to make it commercialize in the near future years. But to achieve this goal still there are a number of technical and non-technical challenges that exist in terms of real-time implementation, consumer satisfaction, security and privacy concerns, policies and regulations. In summary, this survey paper presents a comprehensive and up-to-date overview of the latest developments in the field of autonomous cars, including cutting-edge technologies, innovative applications, and testing. It addresses the key obstacles and challenges hindering the progress of autonomous car development, making it a valuable resource for anyone interested in understanding the current state of the art and future potential of autonomous cars.","Padmaja, B.",2023-06-05,Survey,https://s.net.vn/UfV5
https://cybersecurity.springeropen.com/articles/10.1186/s42400-021-00107-4,Springer Open,https://www.springeropen.com,Blockchain abnormal behavior awareness methods: a survey,"With the wide application and development of blockchain technology in various fields such as finance, government affairs and medical care, security incidents occur frequently on it, which brings great threats to usersâ assets and information. Many researchers have worked on blockchain abnormal behavior awareness in respond to these threats. We summarize respectively the existing public blockchain and consortium blockchain abnormal behavior awareness methods and ideas in detail as the difference between the two types of blockchain. At the same time, we summarize and analyze the existing data sets related to mainstream blockchain security, and finally discuss possible future research directions. Therefore, this work can provide a reference for blockchain security awareness research.","Yan, Chuyi",2022-01-03,Survey,https://s.net.vn/UfV5
https://cybersecurity.springeropen.com/articles/10.1186/s42400-021-00105-6,Springer Open,https://www.springeropen.com,"Threats, attacks and defenses to federated learning: issues, taxonomy and perspectives","Empirical attacks on Federated Learning (FL) systems indicate that FL is fraught with numerous attack surfaces throughout the FL execution. These attacks can not only cause models to fail in specific tasks, but also infer private information. While previous surveys have identified the risks, listed the attack methods available in the literature or provided a basic taxonomy to classify them, they mainly focused on the risks in the training phase of FL. In this work, we survey the threats, attacks and defenses to FL throughout the whole process of FL in three phases, including Data and Behavior Auditing Phase, Training Phase and Predicting Phase. We further provide a comprehensive analysis of these threats, attacks and defenses, and summarize their issues and taxonomy. Our work considers security and privacy of FL based on the viewpoint of the execution process of FL. We highlight that establishing a trusted FL requires adequate measures to mitigate security and privacy threats at each phase. Finally, we discuss the limitations of current attacks and defense approaches and provide an outlook on promising future research directions in FL.","Liu, Pengrui",2022-02-02,Survey,https://s.net.vn/UfV5
https://journalofbigdata.springeropen.com/articles/10.1186/s40537-023-00852-y,Springer Open,https://www.springeropen.com,Blockchain meets machine learning: a survey,"Blockchain and machine learning are two rapidly growing technologies that are increasingly being used in various industries. Blockchain technology provides a secure and transparent method for recording transactions, while machine learning enables data-driven decision-making by analyzing large amounts of data. In recent years, researchers and practitioners have been exploring the potential benefits of combining these two technologies. In this study, we cover the fundamentals of blockchain and machine learning and then discuss their integrated use in finance, medicine, supply chain, and security, including a literature review and their contribution to the field such as increased security, privacy, and decentralization. Blockchain technology enables secure and transparent decentralized record-keeping, while machine learning algorithms can analyze vast amounts of data to derive valuable insights. Together, they have the potential to revolutionize industries by enhancing efficiency through automated and trustworthy processes, enabling data-driven decision-making, and strengthening security measures by reducing vulnerabilities and ensuring the integrity of information. However, there are still some important challenges to be handled prior to the common use of blockchain and machine learning such as security issues, strategic planning, information processing, and scalable workflows. Nevertheless, until the difficulties that have been identified are resolved, their full potential will not be achieved.","Kayikci, Safak",2024-06-01,Survey,https://s.net.vn/UfV5
https://cybersecurity.springeropen.com/articles/10.1186/s42400-023-00187-4,Springer Open,https://www.springeropen.com,Practical solutions in fully homomorphic encryption: a survey analyzing existing acceleration methods,"Fully homomorphic encryption (FHE) has experienced significant development and continuous breakthroughs in theory, enabling its widespread application in various fields, like outsourcing computation and secure multi-party computing, in order to preserve privacy. Nonetheless, the application of FHE is constrained by its substantial computing overhead and storage cost. Researchers have proposed practical acceleration solutions to address these issues. This paper aims to provide a comprehensive survey for systematically comparing and analyzing the strengths and weaknesses of FHE acceleration schemes, which is currently lacking in the literature. The relevant researches conducted between 2019 and 2022 are investigated. We first provide a comprehensive summary of the latest research findings on accelerating FHE, aiming to offer valuable insights for researchers interested in FHE acceleration. Secondly, we classify existing acceleration schemes from algorithmic and hardware perspectives. We also propose evaluation metrics and conduct a detailed comparison of various methods. Finally, our study presents the future research directions of FHE acceleration, and also offers both guidance and support for practical application and theoretical research in this field.","Gong, Yanwei",2024-01-03,Survey,https://s.net.vn/UfV5
https://journalofbigdata.springeropen.com/articles/10.1186/s40537-023-00805-5,Springer Open,https://www.springeropen.com,Engineering the advances of the artificial neural networks (ANNs) for the security requirements of Internet of Things: a systematic review,"Internet of Things (IoT) driven systems have been sharply growing in the recent times but this evolution is hampered by cybersecurity threats like spoofing, denial of service (DoS), distributed denial of service (DDoS) attacks, intrusions, malwares, authentication problems or other fatal attacks. The impacts of these security threats can be diminished by providing protection towards the different IoT security features. Different technological solutions have been presented to cope with the vulnerabilities and providing overall security towards IoT systems operating in numerous environments. In order to attain the full-pledged security of any IoT-driven system the significant contribution presented by artificial neural networks (ANNs) is worthy to be highlighted. Therefore, a systematic approach is presented to unfold the efforts and approaches of ANNs towards the security challenges of IoT. This systematic literature review (SLR) is composed of three (3) research questions (RQs) such that in RQ1, the major focus is to identify security requirements or criteria that defines a full-pledge IoT system. This question also focusses on pinpointing the different types of ANNs approaches that are contributing towards IoT security. In RQ2, we highlighted and discussed the contributions of ANNs approaches for individual security requirement/feature in comprehensive and detailed fashion. In this question, we also determined the various models, frameworks, techniques and algorithms suggested by ANNs for the security advancements of IoT. In RQ3, different security mechanisms presented by ANNs especially towards intrusion detection system (IDS) in IoT along with their performances are comparatively discussed. In this research, 143 research papers have been used for analysis which are providing security solutions towards IoT security issues. A comprehensive and in-depth analysis of selected studies have been made to understand the current research gaps and future research works in this domain.","Ali, Yasir",2023-08-14,Survey,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-024-00165-0,Springer Open,https://www.springeropen.com,Challenges of maritime human resource management for the transitionÂ toÂ shippingÂ digitalization,"The purpose of this paper is to discuss the challenges that appear in maritime human resource management, in the face of the digitalized environment in maritime business, due to the diffusion of new technologies, such as big data analytics, blockchain technology, and future MASS technology. The current study is based on a systematic review of the relevant literature attempting to respond to the analysis of the challenges described above. The study reveals that existing scientific interest concentrates on the training and education of the maritime workforce, the new skills required as well as the possible loss of traditional jobs and the creation of new ones, while mainly examining the seagoing personnel. However, limited attention has been paid to the practices of human resource management, which could facilitate the transition to the new era of maritime business. This study aims at contributing to the research in the field of Maritime HRM by revealing gaps in existing literature and suggesting areas for future research as well as new methodological approaches in addressing these gaps.","Theotokas, Ioannis N.",2024-03-15,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-023-00150-z,Springer Open,https://www.springeropen.com,"Uniqueness, complexities, and research issues of logistics and trade facilitation in Greater Bay Area of China","The Greater Bay Area (GBA) is to become a major innovation and technology hub of global impact. Such a transformation is to take place in the midst of a policy-driven economy in GBAâs Mainland region and a market-driven economy in Hong Kong and Macau. In this paper, we examine the uniqueness and complexities of logistics and trade facilitation in GBA. This study establishes a discourse in GBAâs logistics and trade facilitation between government and non-government stakeholders. Based on the discourse, we provide a conceptual context on the unique aspects of GBA, pinpointing critical issues such as the coexistence of differing institutional systems and interplay between state planning and market economy. A major objective of the paper is to identify and conceptualize unique logistics and trade features of GBA development, and to highlight opportunities for academic and policy research.","Wu, Edmund Y.",2023-07-06,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-022-00111-y,Springer Open,https://www.springeropen.com,Digital adoption and efficiency in the maritime industry,"The COVID-19 pandemic has augmented pre-existing digitalization and environmental trends. In the maritime industry, one of the marked impacts of the pandemic is how the regard for technology has changed. There is now greater appetite and acceptance of digital solutions across the industry. This study investigates the ways the adoption of a series of digital technologies impact shipping firmsâ efficiency, that will shed light on how industry stakeholders may derive value from data solutions, for making better operational decisions. We use cross-country firm-level data to evaluate the efficiency effects of maritime industry-level digital adoption. The results provide robust proof that working in a digitalized ecosystem is a way to promote efficiency, though not to the same extent across shipping firms and divisions. Impacts are relatively stronger in water transport activities than warehousing/support activities for transportation. Digital technologies may add to the growing diffusion in efficiency across shipping firms.","Gavalas, Dimitris",2022-09-05,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-023-00140-1,Springer Open,https://www.springeropen.com,Decarbonization technology responsibility to gender equality in the shipping industry: a systematic literature review and new avenues ahead,"This study investigates existing literature on decarbonization technology responsibility for sustainable business models in the shipping industry. Specifically, it considers the relationship between responsible innovation from green technology adoption in decarbonization management practices and gender equality to precisely target how decarbonization technology relates to gender mainstreaming, a key element of Sustainable Development Goal 5 in the UN 2030 Agenda. From the institutional theory perspective, this study conducted a systematic review of 114 articles published in the ISI Web of Science and Scopus databases from 1990 to 2022. The results highlight that green technology adoption can support low-carbon practices and gender equality in the shipping industry by contributing to decarbonization technology responsibility, sustainable business models, and responsible innovation. Ultimately, this study suggests that shipping management should provide training and workshops for women on technology adoption in decarbonization operational processes to support gender quality and technological development. It also presents a new conceptual framework and research propositions on significant issues that are currently neglected. The proposed framework may be treated as a decarbonization technology responsibility guideline in shipping management that can reshape the organizational culture to promote gender equality.","Di Vaio, Assunta",2023-10-04,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-023-00145-w,Springer Open,https://www.springeropen.com,Innovation ecosystems in ports: a comparative analysis of Rotterdam and Valencia,"The term âinnovation ecosystemâ has become popular among stakeholders involved in innovation. The core idea is that innovation does not thrive through isolated actions of individual companies, but rather depends on a broad array of interrelated actors, institutions and policies. In this paper, we apply the concept of innovation ecosystems to ports by first providing a theoretical overview of its components and then comparing the efforts to build such an ecosystem in the port cities of Rotterdam and Valencia. Our main findings are as follows. First, the importance of innovation for the ability of ports to continue to create âvalue for societyâ is widely acknowledged. Second, research and development (R&D) activities in both Rotterdam and Valencia are relatively limited and the dominant innovation challenge is the early application of new technologies developed outside the ports industry. Third, a âsystemic approachâ is required to understand the innovation ecosystem in ports, given the strong interrelations among companies in the port and the need for broad coalitions to implement new technologies. Fourth and fifth, human capital formation and research cooperation, respectively, play a central role in improving the port innovation ecosystem. Finally, the ecosystem in Rotterdam is âdistributed and connectedâ while Valencia is more centralised.","Mendes Constante, Jonas",2023-05-23,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-019-0054-5,Springer Open,https://www.springeropen.com,"Toward implementing a fully automated truck guidance system at a seaport: identifying the roles, costs and benefits of logistics stakeholders","The seaport-hinterland access infrastructures become more saturated leading to extra unpredictable costs for logistics operators. To keep their services competitive, infrastructure managers (such as port authorities) seek new approaches in managing and delivering information to their users. Starting from existing technological advancements and exploring the declared opportunities enabled by (near) future ones, a range of solutions (e.g. real-time information platforms, dynamic information boards or digital on-request notification solutions) can be pursued. This research investigates how an advanced truck guidance system (TGS) leverages on technology and leads to more efficient resource (infrastructure, equipment and labour) usage. The current paper merges two perspectives. The first conducts interviews with representatives of different logistics stakeholders to highlight their data needs. The second perspective is given by a review of information communication technology (ICT) innovative trends. These two perspectives provide an up-to-date overview of both needs (demand) and opportunities (supply) that challenge logistics stakeholders. This study proposes a TGS architecture that merges the two perspectives and identifies a stepwise approach to implement it. Therefore, the roles, costs and benefits brought to the logistics stakeholders are highlighted for each step. The key findings of this study show that road transport operators would benefit from operational savings and increased performance, while the other supply chain stakeholders can benefit from setting up a more reliable planning, better managing their infrastructure and developing added-value services for clients. To enable these benefits, the port administration could take the facilitator role and cover the TGSâs development costs.","Carlan, Valentin",2019-05-12,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-019-0052-7,Springer Open,https://www.springeropen.com,"Shipping digitalization management: conceptualization, typology and antecedents","Digital transformation is a topical theme in shipping research and professional practice, today. Our paper aims at developing a comprehensive framework of digitalization technologies and their maritime business implications, grounded on available evidence. In order to understand the full complexity of shipping digitalization activities, we addressed technology and management aspects in a coalesced framework. Our research follows a qualitative, case study approach. Five cases of advanced, shipping incumbentsâ digitalization activities were investigated. Our research outcome is an overarching theoretical model, which systematizes the technological components (technology typology), the prevailing management rationales (strategic drivers) and determinant factors (practices) of shipping digitalization.","Lambrou, Maria",2019-11-21,Original article,https://s.net.vn/UfV5
https://jshippingandtrade.springeropen.com/articles/10.1186/s41072-021-00105-2,Springer Open,https://www.springeropen.com,Review of studies of blockchain technology effects on the shipping industry,"Decision-making is a prolific research area in the internet era, which has propelled globalization and the virtual elimination of many country border barriers. However, effective decision-making in the shipping industry is a time consuming and often complicated process. Digital evolution has provided new innovative organizational operation methods. Blockchain technologyâa basic component of the Fourth Industrial Revolutionâis one such innovation that promises to alter the process of decision-making. However, only a few academic studies have explored the decision-making aspect of blockchain technology. Moreover, there is a dearth of comprehensive research on how blockchain affects decisions in the shipping industry. This study explored how this novice technology can address issues, such as vast documentation and information asymmetry in the shipping industry. Specifically, grounded theory was used to qualitatively investigate extant practices and examine the potential impact of blockchain technology on decision-making in the shipping industry and the potential of using blockchain technology to emancipate decision-making. The study results indicate that the instant and reliable data-sharing capability of blockchain can significantly impact the shipping industry, while transforming its decision-making processes.","Gerakoudi-Ventouri, Kelly",2022-04-01,Original article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-021-00096-6,Springer Open,https://www.springeropen.com,Explicability of humanitarian AI: a matter of principles,"In the debate on how to improve efficiencies in the humanitarian sector and better meet peopleâs needs, the argument for the use of artificial intelligence (AI) and automated decision-making (ADMs) systems has gained significant traction and ignited controversy for its ethical and human rights-related implications.Setting aside the implications of introducing unmanned and automated systems in warfare, we focus instead on the impact of the adoption of AI-based ADMs in humanitarian response. In order to maintain the status and protection conferred by the humanitarian mandate, aid organizations are called to abide by a broad set of rules condensed in the humanitarian principles and notably the principles of humanity, neutrality, impartiality, and independence. But how do these principles operate when decision-making is automated?This article opens with an overview of AI and ADMs in the humanitarian sector, with special attention to the concept of algorithmic opacity. It then explores the transformative potential of these systems on the complex power dynamics between humanitarians, principled assistance, and affected communities during acute crises. Our research confirms that the existing flaws in accountability and epistemic processes can be also found in the mathematical and statistical formulas and in the algorithms used for automation, artificial intelligence, predictive analytics, and other efficiency-gaining-related processes.In doing so, our analysis highlights the potential harm to people resulting from algorithmic opacity, either through removal or obfuscation of the causal connection between triggering events and humanitarian services through the so-called black box effect (algorithms are often described as black boxes, as their complexity and technical opacity hide and obfuscate their inner workings (Diakopoulos, Tow Center for Digital Journ, 2017). Recognizing the need for a humanitarian ethics dimension in the analysis of automation, AI, and ADMs used in humanitarian action, we endorse the concept of âexplicabilityâ as developed within the ethical framework of machine learning and human-computer interaction, together with a set of proxy metrics.Finally, we stress the need for developing auditable standards, as well as transparent guidelines and frameworks to rein in the risks of what has been defined as humanitarian experimentation (Sandvik, Jacobsen, and McDonald, Int. Rev. Red Cross 99(904), 319â344, 2017). This article concludes that accountability mechanisms for AI-based systems and ADMs used to respond to the needs of populations in situation of vulnerability should be an essential feature by default, in order to preserve the respect of the do no harm principle even in the digital dimension of aid.In conclusion, while we confirm existing concerns related to the adoption of AI-based systems and ADMs in humanitarian action, we also advocate for a roadmap towards humanitarian AI for the sector and introduce a tentative ethics framework as basis for future research.","Coppi, Giulio",2021-06-10,Research article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-022-00124-z,Springer Open,https://www.springeropen.com,Umma and the nation-state: dilemmas in refuge ethics,"This article addresses the question of the Muslim umma (the universal community of Muslims) which arises within the context of the ongoing debates about the status of refugees and their rights around the world, especially in the Muslim world, where a significant majority of migrants and refugees originate and are hosted. We question the existence of the Muslim umma under contemporary circumstances and discuss the extent to which the modern nation-state has undermined the principles of Muslim unity and solidarity beyond national borders. We also examine how Islamic ethics and law (fiqh) identify the imperatives of providing comfort and protection for refugees (whether they are Muslim or non-Muslim) individuals, groups, and communities when required or requested. We see this in principle, but not always in practice. Are refugee policies applied by Muslim-majority countries today in accordance with the fundamental Islamic teachings and experiences of the original hijra? Or have such principles been made redundant by the political-geographic imperatives of ethnicized nation-states? To what extent can applied policies in Muslim-majority countries be developed and enhanced in the light of umma principles that might alleviate the longstanding refugee crises in this troubled area of the world?The article consists of three main sections. The first provides a theoretical and religious analysis of the idea of the umma as an inclusive entity that encompasses all Muslims, contrasted with the modern nation-state as an exclusive geographically defined political institution. The second looks at three Muslim-majority countries that played a significant hosting role in refugee crises over the past decade, namely Jordan, Bangladesh, and Turkey. We offer some insight in understanding to what extent their policies or behavior were based upon ummatic principles, or secularist notions of national interest and humanitarian aid? The last section summarizes the recent innovation providing for Muslim refugees through a UNHCR arrangement and adaptation with the Islamic charitable obligation of Zakat. It is suggested that the UNHCR Zakat Fund is an ummatic manifestation that has already proved honorable and viable. The conclusion calls for a better understanding of the umma as it is in the Islamic consciousness towards an effective reforming of refugee policies and practices, suggesting a further enhancement of ummatic institutional collaboration between the OIC and UNHCR for refugee integration.","Mohammed, Hossameldeen",2022-05-08,Research article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-023-00144-3,Springer Open,https://www.springeropen.com,Innovation in humanitarian assistanceâa systematic literature review,"The promise of innovation in humanitarian contexts has generated an expanding literature, from academics as well as practitioners. However, the field has become characterised by conceptual ambiguity and insular approaches, inhibiting the integration of findings and best practices. Therefore, this paper aims to identify the key concepts, definitions, and themes in humanitarian innovation (HI) research by applying a systematic literature review and content analysis. Based on data from 301 publications, we analyse scholarly and practitioner articles addressing the topic of humanitarian innovation. Our analysis suggests that efforts to reform the humanitarian system by leveraging innovation have been primarily ad hoc, fragmented, and serving miscellaneous separate objectives. This results in the implementation of incremental improvements, rather than transformative change throughout the sector. To bridge the gap between the various conceptualisations of HI, we propose a conceptual framework that provides a system perspective on HI, which includes the institutions, actors, contextual factors, and outputs of the system. The implications of our finding for further research and policy are discussed as well. Points for practitioners â¢ Ensure active participation and inclusion of affected populations in innovation agendas and processes.â¢ Strengthen collaborative efforts among actors (donors, practitioners, private sector, intermediaries, NGOs) in humanitarian sector to increase coordination, knowledge exchange, and bundling of resources for innovation.â¢ Facilitate evidence-based approaches and data-driven decision-making, for the operationalisation of appropriate innovations.â¢ Increase the quality and quantity of funding going to innovation actors, and steer funding towards innovations explicitly catering to the needs of affected populations. Graphical Abstract","Bruder, Maximilian",2024-01-15,Research article,https://s.net.vn/UfV5
https://heritagesciencejournal.springeropen.com/articles/10.1186/s40494-021-00643-9,Springer Open,https://www.springeropen.com,Cultural heritage preservation by using blockchain technologies,"Ubiquitous digitization enables promising options for cultural heritage preservation. Therefore, a new approach is presented that considers deployment scenarios by linking heritage science to tourism. Such an approach is necessary because neither technology nor society views can be treated separately to obtain deployable solutions of a wider social, and even national importance. Clearly, while the traditional approaches to cultural heritage preservation will remain a gold standard, they will be increasingly complemented by digital preservation techniques. Thus, based on practical implementations and lessons learnt in other areas, this multidisciplinary framework paper analyses existing disruptive information technologies deployments. In line with the findings it presents a novel technological architecture tailored to the needs of cultural heritage preservation that deploys an open blockchain architecture. The architecture preserves the advantages of traditional blockchains, which made this technology so important, while enabling energy efficient implementations that can be deployed in mobile applications. By additionally using the contribution-ware principle it links it to tourism, where the identification of users focused incentives and business models play a central role. It is obvious that tourism is a good candidate in such preservation efforts due to the organic links between it and cultural heritage and can support further developments in the heritage preservation domain.","TrÄek, Denis",2022-10-01,Research article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-017-0023-2,Springer Open,https://www.springeropen.com,Now is the time to deliver: looking for humanitarian innovationâs theory of change,"Since the publication of the ALNAP study on innovation in international humanitarian action in 2009, innovation has emerged as a central vehicle for change in the humanitarian sector. As the field of humanitarian innovation expands and matures, there is an increasingly vocal expectation that ânow is the time to deliver.â Navigating optimistic claims about the role and relevance of humanitarian innovation as a vehicle of changeâand the reverse inclination to dismiss humanitarian innovation as a neoliberal hypeâthis review article sets out to get a better sense of the expectations concerning humanitarian innovation as a theory of change: exactly what do actors in the humanitarian sector expect innovation to deliver, how, and why does it matter?","Sandvik, Kristin Bergtora",2017-09-22,Research article,https://s.net.vn/UfV5
https://aiperspectives.springeropen.com/articles/10.1186/s42467-021-00010-1,Springer Open,https://www.springeropen.com,Supply chain resilience and industry 4.0: a evaluation of the Brazilian northeast automotive OEM scenario post COVID-19,"COVID-19 outbreak has heavily impacted the manufacturing industry, including Brazilian Automotive Industry. The effects of COVID-19 created restrictions in several industry processes as supply chain. On the other hand, several industry 4.0 technologies is able to support the industry supply chain activities in the COVID 19 scenarios, as well it may contributed for the automotive industry recovery and it will define the next steps of this industry. A supply chain is a network between a company and its suppliers to produce and distribute a specific product to the final buyer. Industry 4.0 is related to the technology development and the digitalization process that improve significantly productivity. Considering the automotive process, an important reference model is described in Advanced Product Quality Planning and Control Plan, that is a manual that communicate the guidelines of the product quality planning and control plan for internal and external suppliers. In this scenario, this paper evaluated the current situation and the future outlook for the adoption of Industry 4.0 technologies in the automotive OEM post-pandemic scenario on the point of view of automotive specialists. The results of this research provide an overview of the current situation and the future outlook for the usage of Industry 4.0 technologies by the Brazilian Northeast automotive OEM, from the perspective of manufacturing engineering experts on APQP.","Soares, Milton C.",2021-02-08,Research article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-023-00136-3,Springer Open,https://www.springeropen.com,The stagnation of innovation in humanitarian cash assistance,"Cash and voucher assistance (CVA) has been gaining traction among humanitarian organizations as the preferred aid modality in disaster relief and complex emergencies. While the advantages of cash are well documented, the ongoing digitalization of cash and the emergence of innovative financial instruments can be associated with new operational challenges and a stagnation in innovation.This paper reflects on the changing environment in CVA as a result of technological breakthroughs in the global financial system. The concept of humanitarian innovation is introduced to differentiate it from a similar process in the private sector and to investigate factors, contributing to a slower pace of acceptance, a reluctant implementation, or a complete rejection of innovative approaches in the humanitarian organization. The purpose of the study is to conceptualize the challenges of new technology adoption and scaling, as well as to analyze the direction and current stage of the diffusion of innovation in the humanitarian sphere.Ten interviews with informants representing humanitarian agencies and the private sector were conducted to discuss their experiences with new CVA tools and perspectives on innovation in cash and voucher assistance. The results demonstrate that there is no uniform perception of innovation across the field, and the challenges of diffusion can be associated with several domains, including internal and external capacities, inherent characteristics of new financial technology (fintech), and a wider social, political, and regulatory context. According to the cyclical model of technological change, the innovative CVA fintech is currently at the ferment stage characterized by a high level of uncertainty and competition. The subsequent emergence of several dominant designs followed by incremental innovation is plausible in the future.","Monich, Alex",2023-03-17,Research article,https://s.net.vn/UfV5
https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-020-00077-1,Springer Open,https://www.springeropen.com,Harmonising data systems for cash transfer programming in emergencies in Somalia,"Quality data and information are fundamental for effective implementation of cash transfer programmes in emergency contexts. Establishing a robust information system can facilitate the equitable and responsive distribution of humanitarian cash-based assistance, while enhancing the effectiveness and efficiency of its delivery. This study presents findings on how various humanitarian agencies are collecting and using registration and identification data in cash transfer programmes in Somalia and identifies opportunities, risks and barriers to establishing an effective integrated data system. The study is based on a systematic review of published and grey literature, as well as on key informant interviews with representatives of humanitarian agencies, donors and government officials in Somalia. The study finds that the collection of registration and identification data is largely based on individual agenciesâ policies, guidelines and standard operating procedures, resulting in multiple non-interoperable data systems. Progress is being made to harmonise/integrate data systems, including using harmonised registration forms, a common database and data sharing agreements in various consortia; bilateral agreements to share registration platforms; and initiatives by donors and the government to enhance interoperability. Despite this progress, the harmonisation of data systems is still constrained by a number of technical, political, financial and organisational factors, as well as legal, fiduciary, reputational and data protection risks. The study concludes that harmonising data systems presents both long-term opportunities and short-term risks for developing a robust integrated data system for providing cash-based assistance in humanitarian contexts and supporting implementation of social protection programmes.","Owino, Boniface",2020-07-28,Research article,https://s.net.vn/UfV5
https://opengeospatialdata.springeropen.com/articles/10.1186/s40965-018-0050-y,Springer Open,https://www.springeropen.com,OpenLitterMap.com â Open DataÂ on Plastic PollutionÂ with Blockchain Rewards (Littercoin),"OpenLitterMap rewards users with Littercoin for producing open data on litter. Open data on the geospatial characteristics of litter provide means of invoking and evaluating responses to plastic pollution. OpenLitterMap currently works as a web app on all devices with native mobile apps in development. The stack includes the integration of the Laravel PHP Framework on the backend; Vue for frontend reactivity; NativeScript-Vue for mobile apps; Bulma for CSS; Leaflet for web-mapping; Turf.js for geospatial analysis; the Ethereum Blockchain for tokenization; Stripe; ChartJS; AWS; and more. Anywhere from a single cigarette butt to the contents of an entire beach or street clean can be logged in a single geotagged photo. Alternatively, a simple index may be used if litter is incalculable. The open data includes an increasing 100+ pre-defined types of litter; 20+ corporate brands; verification status; coordinates; timestamp; phone model; the latest OpenStreetMap address at each location; and the litter presence as a Boolean. To date, 100% of all submitted data (~â8200 photos, ~â28,000 litter from over 150 contributors) has been manually verified which is being used to develop machine learning algorithms.","Lynch, SeÃ¡n",2018-06-25,Software,https://s.net.vn/UfV5
https://energyinformatics.springeropen.com/articles/10.1186/s42162-021-00152-w,Springer Open,https://www.springeropen.com,A QR code based framework for auto-configuration of IoT sensor networks in buildings,"Worldwide buildings are responsible for about 40% of the overall consumption and contribute to an average of 30% percent of the global carbon emissions. Nevertheless, most current buildings lack efficient energy management systems because such solutions are very expensive, especially when necessary instrumentation needs to be installed after the buildingâs construction. As an alternative, we purpose the use of IoT sensor networks to retrofit existing medium and large-sized buildings to provide energy management capabilities in a cost-effective way. An IoT network auto-configuration platform for building energy management was developed. In order to efficiently manage metadata related to location and devices, a database using dynamic QR codes was created. Furthermore, we discuss the potential and shortcomings of different sensor-gateway pairing strategies that are applicable to an auto-configuring system. Lastly, we share our implementation of these concepts and demonstrate their use in a medium-sized building case study. The results show a trade-off between optimal configuration and total configuration time with a focus on the quality of the communication signal strength. The proposal provided the necessary automation for a cost-effective energy management system that can be deployed in both new constructions and existing buildings.","Madsen, Simon Soele",2021-09-24,Software,https://s.net.vn/UfV5
